sample	reference_genome	project	weighted_mean_cov	weighted_detection	total_length
TARA_SAMEA2622402_50_2011_05_21	HIMB1456	TARA	105.50593472447872	0.9290520511655432	1353489
TARA_SAMEA2622402_50_2011_05_21	HIMB1483	TARA	52.31286978967828	0.7987815597280733	1207531
TARA_SAMEA2622402_50_2011_05_21	HIMB1485	TARA	16.203032682156064	0.7475798003784568	1422091
TARA_SAMEA2622402_50_2011_05_21	HIMB1488	TARA	11.760000000000002	0.6539	1537287
TARA_SAMEA2622402_50_2011_05_21	HIMB1495	TARA	13.69800064723719	0.7154669016558837	1448109
TARA_SAMEA2622402_50_2011_05_21	HIMB1509	TARA	13.4002068396879	0.7019022771886739	1452866
TARA_SAMEA2622402_50_2011_05_21	HIMB1556	TARA	11.619999999999996	0.6888	1464126
TARA_SAMEA2622402_50_2011_05_21	HIMB1559	TARA	12.779999999999998	0.7049000000000001	1489298
TARA_SAMEA2622402_50_2011_05_21	HIMB1573	TARA	13.090000000000002	0.7179	1445467
TARA_SAMEA2622402_50_2011_05_21	HIMB1685	TARA	14.02	0.7376999999999999	1455495
TARA_SAMEA2622402_50_2011_05_21	HIMB1695	TARA	15.39969985783554	0.7245808782823213	1421593
TARA_SAMEA2622402_50_2011_05_21	HIMB1709	TARA	16.41815825514849	0.7069022425650473	1426001
TARA_SAMEA2622402_50_2011_05_21	HIMB2104	TARA	17.464598585635287	0.930126500335252	1205064
TARA_SAMEA2622402_50_2011_05_21	HIMB2187	TARA	31.45901044627988	0.8776127680118425	1188940
TARA_SAMEA2622402_50_2011_05_21	HIMB2200	TARA	17.068580900006275	0.8991932156383003	1211436
TARA_SAMEA2622402_50_2011_05_21	HIMB2201	TARA	71.78	0.9115	1359742
TARA_SAMEA2622402_50_2011_05_21	HIMB2204	TARA	15.885782288697056	0.8546914969803002	1249462
TARA_SAMEA2622402_50_2011_05_21	HIMB2226	TARA	31.09051377867467	0.914060531302142	1193257
TARA_SAMEA2622402_50_2011_05_21	HIMB2250	TARA	91.74	0.918	1330391
TARA_SAMEA2622402_50_2011_05_21	HIMB2305	TARA	39.9054879084183	0.8395662312985097	1366736
TARA_SAMEA2622402_50_2011_05_21	HIMB83	TARA	90.87	0.9218	1395997
TARA_SAMEA2622402_50_2011_05_21	HTCC7211	TARA	55.2	0.8942	1456888
TARA_SAMEA2622402_50_2011_05_21	HTCC7214	TARA	75.15	0.9599	1375060
TARA_SAMEA2622402_50_2011_05_21	HTCC8051	TARA	50.81	0.8225999999999999	1395018
TARA_SAMEA2622402_50_2011_05_21	HTCC9022	TARA	36.72154873912967	0.816463503794681	1358744
TARA_SAMEA2622402_50_2011_05_21	RS39	TARA	45.7	0.9295	1200090
TARA_SAMEA2622402_50_2011_05_21	RS40	TARA	83.74	0.9608	1378905
TARA_SAMEA2622452_5_2011_05_31	FZCC0015	TARA	78.07	0.8525	1364101
TARA_SAMEA2622452_5_2011_05_31	HIMB058	TARA	55.8721805204973	0.776244051786065	1115049
TARA_SAMEA2622452_5_2011_05_31	HIMB123	TARA	66.79995462165053	0.8314077663070827	1271840
TARA_SAMEA2622452_5_2011_05_31	HIMB140	TARA	10.87	0.6335	1437930
TARA_SAMEA2622452_5_2011_05_31	HIMB1402	TARA	53.609028842764246	0.9307666350674668	1177245
TARA_SAMEA2622452_5_2011_05_31	HIMB1409	TARA	62.18413838162642	0.8668945942718492	1313059
TARA_SAMEA2622452_5_2011_05_31	HIMB1413	TARA	62.31	0.8692000000000001	1348413
TARA_SAMEA2622452_5_2011_05_31	HIMB1436	TARA	51.87892440950746	0.8947350757328149	1208525
TARA_SAMEA2622452_5_2011_05_31	HIMB1437	TARA	51.87	0.9281	1221307
TARA_SAMEA2622452_5_2011_05_31	HIMB1444	TARA	65.81782035707282	0.8553606054779662	1305448
TARA_SAMEA2622452_5_2011_05_31	HIMB1456	TARA	81.11731099454077	0.8776092381910751	1353489
TARA_SAMEA2622452_5_2011_05_31	HIMB1483	TARA	34.14059007180768	0.6719222690763218	1207531
TARA_SAMEA2622452_5_2011_05_31	HIMB1485	TARA	12.540914125748635	0.6775233461149813	1422091
TARA_SAMEA2622452_5_2011_05_31	HIMB1495	TARA	10.677428712293066	0.6517251584514702	1448109
TARA_SAMEA2622452_5_2011_05_31	HIMB1509	TARA	10.400594441269876	0.6396866122822064	1452866
TARA_SAMEA2622452_5_2011_05_31	HIMB1573	TARA	10.27	0.6445	1445467
TARA_SAMEA2622452_5_2011_05_31	HIMB1685	TARA	10.98	0.6499	1455495
TARA_SAMEA2622452_5_2011_05_31	HIMB1695	TARA	11.620794109143755	0.6551052331433821	1421593
TARA_SAMEA2622452_5_2011_05_31	HIMB1709	TARA	12.980931023190026	0.6494604031834479	1426001
TARA_SAMEA2622452_5_2011_05_31	HIMB2104	TARA	53.1368749709559	0.9121716934536256	1205064
TARA_SAMEA2622452_5_2011_05_31	HIMB2187	TARA	50.65709112318536	0.8722093217487847	1188940
TARA_SAMEA2622452_5_2011_05_31	HIMB2200	TARA	56.12463759951	0.9375395307717452	1211436
TARA_SAMEA2622452_5_2011_05_31	HIMB2201	TARA	62.940000000000005	0.8400999999999998	1359742
TARA_SAMEA2622452_5_2011_05_31	HIMB2204	TARA	48.33210575431666	0.9161927429565684	1249462
TARA_SAMEA2622452_5_2011_05_31	HIMB2226	TARA	54.39262003910306	0.9096302656510707	1193257
TARA_SAMEA2622452_5_2011_05_31	HIMB2250	TARA	72.38	0.8648999999999999	1330391
TARA_SAMEA2622452_5_2011_05_31	HIMB2305	TARA	41.152161390861146	0.8090228524016343	1366736
TARA_SAMEA2622452_5_2011_05_31	HIMB83	TARA	68.74	0.8269	1395997
TARA_SAMEA2622452_5_2011_05_31	HTCC7211	TARA	48.77	0.8887	1456888
TARA_SAMEA2622452_5_2011_05_31	HTCC7214	TARA	65.73	0.9452	1375060
TARA_SAMEA2622452_5_2011_05_31	HTCC8051	TARA	17.55	0.7838	1395018
TARA_SAMEA2622452_5_2011_05_31	HTCC9022	TARA	12.308304847712302	0.6594830751046555	1358744
TARA_SAMEA2622452_5_2011_05_31	RS39	TARA	69.93	0.9058	1200090
TARA_SAMEA2622452_5_2011_05_31	RS40	TARA	67.58	0.8857000000000002	1378905
TARA_SAMEA2622478_90_2011_05_31	FZCC0015	TARA	42.83	0.8651	1364101
TARA_SAMEA2622478_90_2011_05_31	HIMB058	TARA	21.055723744265947	0.6385125227859941	1115049
TARA_SAMEA2622478_90_2011_05_31	HIMB123	TARA	36.764957252484585	0.8445096262894703	1271840
TARA_SAMEA2622478_90_2011_05_31	HIMB1402	TARA	16.093090759357654	0.8730922162336642	1177245
TARA_SAMEA2622478_90_2011_05_31	HIMB1409	TARA	32.57349936953481	0.8637751105411104	1313059
TARA_SAMEA2622478_90_2011_05_31	HIMB1413	TARA	33.01	0.8524	1348413
TARA_SAMEA2622478_90_2011_05_31	HIMB1436	TARA	22.711028035001345	0.8721532231439151	1208525
TARA_SAMEA2622478_90_2011_05_31	HIMB1437	TARA	14.6	0.8245	1221307
TARA_SAMEA2622478_90_2011_05_31	HIMB1444	TARA	34.75793176883338	0.8502369244427966	1305448
TARA_SAMEA2622478_90_2011_05_31	HIMB1456	TARA	43.96259988268098	0.883050625420672	1353489
TARA_SAMEA2622478_90_2011_05_31	HIMB1483	TARA	36.929305508512826	0.7102516120911182	1207531
TARA_SAMEA2622478_90_2011_05_31	HIMB2104	TARA	14.734443954843892	0.8411260499027438	1205064
TARA_SAMEA2622478_90_2011_05_31	HIMB2187	TARA	22.942960418524063	0.8346079576765859	1188940
TARA_SAMEA2622478_90_2011_05_31	HIMB2200	TARA	15.311168502009188	0.8583599691275479	1211436
TARA_SAMEA2622478_90_2011_05_31	HIMB2201	TARA	33.1	0.8367999999999999	1359742
TARA_SAMEA2622478_90_2011_05_31	HIMB2204	TARA	14.454656172016437	0.8173578751494643	1249462
TARA_SAMEA2622478_90_2011_05_31	HIMB2226	TARA	23.55907668674896	0.881612817020977	1193257
TARA_SAMEA2622478_90_2011_05_31	HIMB2250	TARA	38.32	0.8745	1330391
TARA_SAMEA2622478_90_2011_05_31	HIMB83	TARA	38.13	0.8435000000000001	1395997
TARA_SAMEA2622478_90_2011_05_31	HTCC7211	TARA	28.06	0.8816	1456888
TARA_SAMEA2622478_90_2011_05_31	HTCC7214	TARA	36.46	0.9398999999999998	1375060
TARA_SAMEA2622478_90_2011_05_31	HTCC8051	TARA	25.25	0.8445000000000001	1395018
TARA_SAMEA2622478_90_2011_05_31	HTCC9022	TARA	17.433058196084033	0.6931202473755174	1358744
TARA_SAMEA2622478_90_2011_05_31	RS39	TARA	29.879999999999995	0.8886	1200090
TARA_SAMEA2622478_90_2011_05_31	RS40	TARA	12.31	0.7123	1378905
TARA_SAMEA2622518_5_2011_06_14	HIMB058	TARA	28.585427830167102	0.5899002331736094	1115049
TARA_SAMEA2622518_5_2011_06_14	HIMB1402	TARA	47.79938750217669	0.9778913682368582	1177245
TARA_SAMEA2622518_5_2011_06_14	HIMB1409	TARA	11.220896584388058	0.8240505080883647	1313059
TARA_SAMEA2622518_5_2011_06_14	HIMB1413	TARA	12.769999999999998	0.8269	1348413
TARA_SAMEA2622518_5_2011_06_14	HIMB1436	TARA	74.5979414906601	0.9795171883080614	1208525
TARA_SAMEA2622518_5_2011_06_14	HIMB1437	TARA	43.46	0.9368	1221307
TARA_SAMEA2622518_5_2011_06_14	HIMB1444	TARA	12.642661367124544	0.8111553326827265	1305448
TARA_SAMEA2622518_5_2011_06_14	HIMB1456	TARA	10.106075055002297	0.7894702779778779	1353489
TARA_SAMEA2622518_5_2011_06_14	HIMB1483	TARA	14.423942358415644	0.5815707455129516	1207531
TARA_SAMEA2622518_5_2011_06_14	HIMB2104	TARA	47.83635100708344	0.9650811782610716	1205064
TARA_SAMEA2622518_5_2011_06_14	HIMB2187	TARA	61.84254398035225	0.9739965777919828	1188940
TARA_SAMEA2622518_5_2011_06_14	HIMB2200	TARA	44.86480925199516	0.9680621114115808	1211436
TARA_SAMEA2622518_5_2011_06_14	HIMB2201	TARA	14.240000000000002	0.8381	1359742
TARA_SAMEA2622518_5_2011_06_14	HIMB2204	TARA	45.91147802814331	0.9794884677565224	1249462
TARA_SAMEA2622518_5_2011_06_14	HIMB2226	TARA	61.21673132443387	0.9556014937268336	1193257
TARA_SAMEA2622518_5_2011_06_14	HIMB2250	TARA	10.81	0.8355	1330391
TARA_SAMEA2622518_5_2011_06_14	HIMB2305	TARA	40.048269855041504	0.9533808568004356	1366736
TARA_SAMEA2622518_5_2011_06_14	RS39	TARA	46.56	0.9139000000000002	1200090
TARA_SAMEA2622518_5_2011_06_14	RS40	TARA	41.49	0.9055	1378905
TARA_SAMEA2622652_5_2011_07_26	FZCC0015	TARA	51.72999999999999	0.8031	1364101
TARA_SAMEA2622652_5_2011_07_26	HIMB058	TARA	25.49129406609037	0.6717139632787439	1115049
TARA_SAMEA2622652_5_2011_07_26	HIMB123	TARA	45.41634206346711	0.7839001133004151	1271840
TARA_SAMEA2622652_5_2011_07_26	HIMB1402	TARA	42.81071599369715	0.9644048042675908	1177245
TARA_SAMEA2622652_5_2011_07_26	HIMB1409	TARA	44.1948064647514	0.8537096508230019	1313059
TARA_SAMEA2622652_5_2011_07_26	HIMB1413	TARA	43.77	0.8191000000000002	1348413
TARA_SAMEA2622652_5_2011_07_26	HIMB1436	TARA	57.710857499844856	0.9331657790281542	1208525
TARA_SAMEA2622652_5_2011_07_26	HIMB1437	TARA	44.24	0.9563	1221307
TARA_SAMEA2622652_5_2011_07_26	HIMB1444	TARA	46.20453921619245	0.8374634619686115	1305448
TARA_SAMEA2622652_5_2011_07_26	HIMB1456	TARA	54.55547509705657	0.856309079024654	1353489
TARA_SAMEA2622652_5_2011_07_26	HIMB1483	TARA	29.62143489483914	0.637912535081915	1207531
TARA_SAMEA2622652_5_2011_07_26	HIMB2104	TARA	45.7957445662637	0.9667999202531982	1205064
TARA_SAMEA2622652_5_2011_07_26	HIMB2187	TARA	55.227606859892006	0.8861673928036738	1188940
TARA_SAMEA2622652_5_2011_07_26	HIMB2200	TARA	46.31725605083554	0.969921772425452	1211436
TARA_SAMEA2622652_5_2011_07_26	HIMB2201	TARA	44.45	0.8187	1359742
TARA_SAMEA2622652_5_2011_07_26	HIMB2204	TARA	40.64969658941209	0.9184501330972852	1249462
TARA_SAMEA2622652_5_2011_07_26	HIMB2226	TARA	57.97216289533604	0.9355597844387252	1193257
TARA_SAMEA2622652_5_2011_07_26	HIMB2250	TARA	50.27	0.8606	1330391
TARA_SAMEA2622652_5_2011_07_26	HIMB2305	TARA	26.35521561984173	0.7830811603704007	1366736
TARA_SAMEA2622652_5_2011_07_26	HIMB83	TARA	46.74	0.8307	1395997
TARA_SAMEA2622652_5_2011_07_26	RS39	TARA	67.4	0.903	1200090
TARA_SAMEA2622652_5_2011_07_26	RS40	TARA	44.18	0.8790000000000001	1378905
TARA_SAMEA2622710_5_2011_07_31	FZCC0015	TARA	43.49	0.8023	1364101
TARA_SAMEA2622710_5_2011_07_31	HIMB058	TARA	21.072177402428053	0.6634469538109984	1115049
TARA_SAMEA2622710_5_2011_07_31	HIMB123	TARA	38.13232453374639	0.7885121163039376	1271840
TARA_SAMEA2622710_5_2011_07_31	HIMB1402	TARA	24.7067300434489	0.9498382888013964	1177245
TARA_SAMEA2622710_5_2011_07_31	HIMB1409	TARA	37.02848029662034	0.8493315465641681	1313059
TARA_SAMEA2622710_5_2011_07_31	HIMB1413	TARA	36.35	0.8151000000000002	1348413
TARA_SAMEA2622710_5_2011_07_31	HIMB1436	TARA	52.57825120870483	0.9361465579942492	1208525
TARA_SAMEA2622710_5_2011_07_31	HIMB1437	TARA	25.63	0.9302	1221307
TARA_SAMEA2622710_5_2011_07_31	HIMB1444	TARA	37.956357396541264	0.8366295817987388	1305448
TARA_SAMEA2622710_5_2011_07_31	HIMB1456	TARA	45.38279066175196	0.856312535221195	1353489
TARA_SAMEA2622710_5_2011_07_31	HIMB1483	TARA	26.9657283249871	0.6539549292730373	1207531
TARA_SAMEA2622710_5_2011_07_31	HIMB2104	TARA	26.35341544515478	0.949463352983742	1205064
TARA_SAMEA2622710_5_2011_07_31	HIMB2187	TARA	50.08633246421181	0.892384576008882	1188940
TARA_SAMEA2622710_5_2011_07_31	HIMB2200	TARA	26.59640031574099	0.9542965809171924	1211436
TARA_SAMEA2622710_5_2011_07_31	HIMB2201	TARA	36.63	0.8117	1359742
TARA_SAMEA2622710_5_2011_07_31	HIMB2204	TARA	23.32551692648516	0.8965428237913597	1249462
TARA_SAMEA2622710_5_2011_07_31	HIMB2226	TARA	52.44338194538142	0.9370378245424078	1193257
TARA_SAMEA2622710_5_2011_07_31	HIMB2250	TARA	42.29	0.8603999999999999	1330391
TARA_SAMEA2622710_5_2011_07_31	HIMB2305	TARA	12.603877333223094	0.7353173406422309	1366736
TARA_SAMEA2622710_5_2011_07_31	HIMB83	TARA	39.4	0.8313000000000001	1395997
TARA_SAMEA2622710_5_2011_07_31	RS39	TARA	63.080000000000005	0.9057	1200090
TARA_SAMEA2622710_5_2011_07_31	RS40	TARA	20.69	0.8485	1378905
TARA_SAMEA2622759_5_2011_08_04	FZCC0015	TARA	86.45	0.8212	1364101
TARA_SAMEA2622759_5_2011_08_04	HIMB058	TARA	25.52394203967718	0.6663709255647061	1115049
TARA_SAMEA2622759_5_2011_08_04	HIMB123	TARA	76.52605632783998	0.8090445726663731	1271840
TARA_SAMEA2622759_5_2011_08_04	HIMB1402	TARA	42.6327703579119	0.966113798741978	1177245
TARA_SAMEA2622759_5_2011_08_04	HIMB1409	TARA	74.14932628008339	0.8814831847616902	1313059
TARA_SAMEA2622759_5_2011_08_04	HIMB1413	TARA	73.54	0.8454999999999999	1348413
TARA_SAMEA2622759_5_2011_08_04	HIMB1436	TARA	67.07206421050454	0.9404476533791192	1208525
TARA_SAMEA2622759_5_2011_08_04	HIMB1437	TARA	43.78	0.9485	1221307
TARA_SAMEA2622759_5_2011_08_04	HIMB1444	TARA	76.97192352280597	0.8610715931235866	1305448
TARA_SAMEA2622759_5_2011_08_04	HIMB1456	TARA	91.5974075026247	0.876618280828289	1353489
TARA_SAMEA2622759_5_2011_08_04	HIMB1483	TARA	35.99022489691776	0.6559287624085841	1207531
TARA_SAMEA2622759_5_2011_08_04	HIMB2104	TARA	45.16721168336288	0.9641665977906568	1205064
TARA_SAMEA2622759_5_2011_08_04	HIMB2187	TARA	64.38588853937121	0.8947278690261915	1188940
TARA_SAMEA2622759_5_2011_08_04	HIMB2200	TARA	45.872730885989846	0.9689980009674468	1211436
TARA_SAMEA2622759_5_2011_08_04	HIMB2201	TARA	74.67	0.8441	1359742
TARA_SAMEA2622759_5_2011_08_04	HIMB2204	TARA	40.20630729866134	0.9159637768095388	1249462
TARA_SAMEA2622759_5_2011_08_04	HIMB2226	TARA	67.72042104089898	0.9417181353220638	1193257
TARA_SAMEA2622759_5_2011_08_04	HIMB2250	TARA	84.2	0.8854	1330391
TARA_SAMEA2622759_5_2011_08_04	HIMB2305	TARA	28.59154134719507	0.7885571243458869	1366736
TARA_SAMEA2622759_5_2011_08_04	HIMB83	TARA	78.33	0.8633000000000001	1395997
TARA_SAMEA2622759_5_2011_08_04	HTCC7211	TARA	11.730000000000002	0.7453999999999998	1456888
TARA_SAMEA2622759_5_2011_08_04	HTCC7214	TARA	14.48	0.7801999999999999	1375060
TARA_SAMEA2622759_5_2011_08_04	HTCC8051	TARA	10.68	0.5036	1395018
TARA_SAMEA2622759_5_2011_08_04	RS39	TARA	79.47	0.9072	1200090
TARA_SAMEA2622759_5_2011_08_04	RS40	TARA	46.62	0.8846	1378905
TARA_SAMEA2622817_5_2011_08_08	FZCC0015	TARA	109.9	0.8204	1364101
TARA_SAMEA2622817_5_2011_08_08	HIMB058	TARA	34.04463945046361	0.6871320439729555	1115049
TARA_SAMEA2622817_5_2011_08_08	HIMB123	TARA	96.73723955371744	0.8035104270977481	1271840
TARA_SAMEA2622817_5_2011_08_08	HIMB1402	TARA	45.37042982556732	0.9633971060399492	1177245
TARA_SAMEA2622817_5_2011_08_08	HIMB1409	TARA	93.6091513542042	0.8821232338379311	1313059
TARA_SAMEA2622817_5_2011_08_08	HIMB1413	TARA	92.3	0.851	1348413
TARA_SAMEA2622817_5_2011_08_08	HIMB1436	TARA	83.56767214083283	0.9450502347903436	1208525
TARA_SAMEA2622817_5_2011_08_08	HIMB1437	TARA	46.27	0.9445	1221307
TARA_SAMEA2622817_5_2011_08_08	HIMB1444	TARA	96.8602957513436	0.8680429516916798	1305448
TARA_SAMEA2622817_5_2011_08_08	HIMB1456	TARA	116.82665005615117	0.8798685931544327	1353489
TARA_SAMEA2622817_5_2011_08_08	HIMB1483	TARA	47.3712059483359	0.6628098990419293	1207531
TARA_SAMEA2622817_5_2011_08_08	HIMB1709	TARA	10.351896983241948	0.5482394834926484	1426001
TARA_SAMEA2622817_5_2011_08_08	HIMB2104	TARA	47.67604795263986	0.9565004628799798	1205064
TARA_SAMEA2622817_5_2011_08_08	HIMB2187	TARA	80.92902006829613	0.8990966018470234	1188940
TARA_SAMEA2622817_5_2011_08_08	HIMB2200	TARA	48.48717313964584	0.9694621805856852	1211436
TARA_SAMEA2622817_5_2011_08_08	HIMB2201	TARA	93.63	0.8475	1359742
TARA_SAMEA2622817_5_2011_08_08	HIMB2204	TARA	42.3290360411121	0.908943256537614	1249462
TARA_SAMEA2622817_5_2011_08_08	HIMB2226	TARA	84.59745111069954	0.9400287418385144	1193257
TARA_SAMEA2622817_5_2011_08_08	HIMB2250	TARA	107.20000000000002	0.8871	1330391
TARA_SAMEA2622817_5_2011_08_08	HIMB2305	TARA	21.706808298018053	0.7754412168992402	1366736
TARA_SAMEA2622817_5_2011_08_08	HIMB83	TARA	100.8	0.8686	1395997
TARA_SAMEA2622817_5_2011_08_08	HTCC7211	TARA	12.58	0.677	1456888
TARA_SAMEA2622817_5_2011_08_08	HTCC7214	TARA	15.4	0.7082	1375060
TARA_SAMEA2622817_5_2011_08_08	HTCC8051	TARA	12.78	0.5012	1395018
TARA_SAMEA2622817_5_2011_08_08	RS39	TARA	100.5	0.9121	1200090
TARA_SAMEA2622817_5_2011_08_08	RS40	TARA	33.51	0.8767	1378905
TARA_SAMEA2622901_5_2011_09_04	FZCC0015	TARA	47.16	0.8390000000000001	1364101
TARA_SAMEA2622901_5_2011_09_04	HIMB058	TARA	21.26783385304144	0.688684461400351	1115049
TARA_SAMEA2622901_5_2011_09_04	HIMB123	TARA	41.512250118725625	0.8619926920839099	1271840
TARA_SAMEA2622901_5_2011_09_04	HIMB1402	TARA	31.72329731704105	0.9654986542308526	1177245
TARA_SAMEA2622901_5_2011_09_04	HIMB1409	TARA	40.22329332421468	0.8975806902050859	1313059
TARA_SAMEA2622901_5_2011_09_04	HIMB1413	TARA	39.06	0.8561	1348413
TARA_SAMEA2622901_5_2011_09_04	HIMB1436	TARA	36.50523709149583	0.9387073540886616	1208525
TARA_SAMEA2622901_5_2011_09_04	HIMB1437	TARA	32.42	0.9408	1221307
TARA_SAMEA2622901_5_2011_09_04	HIMB1444	TARA	39.72481369353663	0.8635550967943572	1305448
TARA_SAMEA2622901_5_2011_09_04	HIMB1456	TARA	48.51453049169221	0.8864651586159917	1353489
TARA_SAMEA2622901_5_2011_09_04	HIMB1483	TARA	22.74918983446388	0.6870119949715577	1207531
TARA_SAMEA2622901_5_2011_09_04	HIMB2104	TARA	34.775207557440936	0.975073798238102	1205064
TARA_SAMEA2622901_5_2011_09_04	HIMB2187	TARA	34.16815008326745	0.8819577721331606	1188940
TARA_SAMEA2622901_5_2011_09_04	HIMB2200	TARA	33.871419071581165	0.9679883515101086	1211436
TARA_SAMEA2622901_5_2011_09_04	HIMB2201	TARA	39.08	0.8515	1359742
TARA_SAMEA2622901_5_2011_09_04	HIMB2204	TARA	29.65423910451058	0.9172430948680312	1249462
TARA_SAMEA2622901_5_2011_09_04	HIMB2226	TARA	35.55210325185605	0.928157513762752	1193257
TARA_SAMEA2622901_5_2011_09_04	HIMB2250	TARA	46.63	0.8878	1330391
TARA_SAMEA2622901_5_2011_09_04	HIMB2305	TARA	34.812930884530736	0.7916203228714251	1366736
TARA_SAMEA2622901_5_2011_09_04	HIMB83	TARA	41.35	0.8564	1395997
TARA_SAMEA2622901_5_2011_09_04	HTCC7214	TARA	10.34	0.7885999999999999	1375060
TARA_SAMEA2622901_5_2011_09_04	RS39	TARA	44.62	0.905	1200090
TARA_SAMEA2622901_5_2011_09_04	RS40	TARA	61.66	0.8979999999999999	1378905
TARA_SAMEA2622923_40_2011_09_05	FZCC0015	TARA	56.61999999999999	0.8434	1364101
TARA_SAMEA2622923_40_2011_09_05	HIMB058	TARA	21.19583613123728	0.6811196849824537	1115049
TARA_SAMEA2622923_40_2011_09_05	HIMB123	TARA	49.82642569191093	0.8635994334979243	1271840
TARA_SAMEA2622923_40_2011_09_05	HIMB1402	TARA	36.30420594693543	0.9710017383807108	1177245
TARA_SAMEA2622923_40_2011_09_05	HIMB1409	TARA	47.98989232014707	0.9085408383020108	1313059
TARA_SAMEA2622923_40_2011_09_05	HIMB1413	TARA	46.64	0.8649999999999999	1348413
TARA_SAMEA2622923_40_2011_09_05	HIMB1436	TARA	41.48672219937527	0.9477713992677024	1208525
TARA_SAMEA2622923_40_2011_09_05	HIMB1437	TARA	37.19	0.9486	1221307
TARA_SAMEA2622923_40_2011_09_05	HIMB1444	TARA	46.79051688768913	0.8749361416923539	1305448
TARA_SAMEA2622923_40_2011_09_05	HIMB1456	TARA	58.22143042327644	0.893650776363901	1353489
TARA_SAMEA2622923_40_2011_09_05	HIMB1483	TARA	27.12028535913364	0.7021428938056248	1207531
TARA_SAMEA2622923_40_2011_09_05	HIMB2104	TARA	40.554315953343554	0.98116402166192	1205064
TARA_SAMEA2622923_40_2011_09_05	HIMB2187	TARA	38.23117509714535	0.8904065695493464	1188940
TARA_SAMEA2622923_40_2011_09_05	HIMB2200	TARA	39.28387779857954	0.974572671110979	1211436
TARA_SAMEA2622923_40_2011_09_05	HIMB2201	TARA	46.19	0.8641	1359742
TARA_SAMEA2622923_40_2011_09_05	HIMB2204	TARA	34.432284567277755	0.9308395757534044	1249462
TARA_SAMEA2622923_40_2011_09_05	HIMB2226	TARA	40.297932323045245	0.9383696440917588	1193257
TARA_SAMEA2622923_40_2011_09_05	HIMB2250	TARA	55.63999999999999	0.8932	1330391
TARA_SAMEA2622923_40_2011_09_05	HIMB2305	TARA	38.614436922053706	0.8013493685686189	1366736
TARA_SAMEA2622923_40_2011_09_05	HIMB83	TARA	49.24	0.8629	1395997
TARA_SAMEA2622923_40_2011_09_05	HTCC7214	TARA	10.23	0.7897	1375060
TARA_SAMEA2622923_40_2011_09_05	RS39	TARA	50.05	0.9106	1200090
TARA_SAMEA2622923_40_2011_09_05	RS40	TARA	69.07	0.8925	1378905
TARA_SAMEA2623059_5_2011_10_04	FZCC0015	TARA	27.65	0.8348	1364101
TARA_SAMEA2623059_5_2011_10_04	HIMB058	TARA	41.926573363340985	0.6857876159523034	1115049
TARA_SAMEA2623059_5_2011_10_04	HIMB123	TARA	25.77576483205435	0.8062263659737073	1271840
TARA_SAMEA2623059_5_2011_10_04	HIMB1402	TARA	94.09390076831924	0.9850901021452628	1177245
TARA_SAMEA2623059_5_2011_10_04	HIMB1409	TARA	41.243963324397455	0.9517502836886994	1313059
TARA_SAMEA2623059_5_2011_10_04	HIMB1413	TARA	49.78	0.9504	1348413
TARA_SAMEA2623059_5_2011_10_04	HIMB1436	TARA	55.04041262034298	0.9618555736952068	1208525
TARA_SAMEA2623059_5_2011_10_04	HIMB1437	TARA	79.52	0.9658	1221307
TARA_SAMEA2623059_5_2011_10_04	HIMB1444	TARA	44.52656414893584	0.9091149642115196	1305448
TARA_SAMEA2623059_5_2011_10_04	HIMB1456	TARA	35.98209346954427	0.9495666199725304	1353489
TARA_SAMEA2623059_5_2011_10_04	HIMB1483	TARA	11.832223455960964	0.5583189518944027	1207531
TARA_SAMEA2623059_5_2011_10_04	HIMB2104	TARA	96.92849404678924	0.9616577497128784	1205064
TARA_SAMEA2623059_5_2011_10_04	HIMB2187	TARA	41.22649876360455	0.9499691039076824	1188940
TARA_SAMEA2623059_5_2011_10_04	HIMB2200	TARA	78.90779949663045	0.9887385743861004	1211436
TARA_SAMEA2623059_5_2011_10_04	HIMB2201	TARA	64.55	0.9998	1359742
TARA_SAMEA2623059_5_2011_10_04	HIMB2204	TARA	76.18087692142699	0.9873604765090896	1249462
TARA_SAMEA2623059_5_2011_10_04	HIMB2226	TARA	37.96052280439168	0.93839922305086	1193257
TARA_SAMEA2623059_5_2011_10_04	HIMB2250	TARA	40.46	0.9381	1330391
TARA_SAMEA2623059_5_2011_10_04	HIMB2305	TARA	56.49874655617471	0.9217386697211458	1366736
TARA_SAMEA2623059_5_2011_10_04	HIMB83	TARA	25.2	0.847	1395997
TARA_SAMEA2623059_5_2011_10_04	RS39	TARA	32.31	0.9387	1200090
TARA_SAMEA2623059_5_2011_10_04	RS40	TARA	73.68	0.929	1378905
TARA_SAMEA2623116_5_2011_10_18	FZCC0015	TARA	19.98	0.7344	1364101
TARA_SAMEA2623116_5_2011_10_18	HIMB058	TARA	35.2482752013499	0.6502440998108603	1115049
TARA_SAMEA2623116_5_2011_10_18	HIMB123	TARA	18.31560916781985	0.714047369559064	1271840
TARA_SAMEA2623116_5_2011_10_18	HIMB1402	TARA	16.677029932596867	0.5558795009534974	1177245
TARA_SAMEA2623116_5_2011_10_18	HIMB1409	TARA	16.458887875746637	0.6727663088558854	1313059
TARA_SAMEA2623116_5_2011_10_18	HIMB1413	TARA	17.2	0.6722	1348413
