query_genome_name	query_genome_length	target_genome_name	target_genome_length	matching_nucleotides	average_identity
TARA_PON_MAG_00028	5555538	TARA_ANE_MAG_00075	3138207	35649	99.312543
TARA_PON_MAG_00028	5555538	TARA_ANW_MAG_00006	5485499	5361305	99.971676
TARA_PON_MAG_00028	5555538	TARA_SOC_MAG_00002	4429622	580	100.000000
TARA_RED_MAG_00119	15250294	TARA_ANE_MAG_00099	2133633	1592134	99.381356
TARA_RED_MAG_00119	15250294	TARA_ANW_MAG_00075	2699399	1297	98.540000
TARA_RED_MAG_00119	15250294	TARA_ANW_MAG_00074	9401388	6710037	99.207744
TARA_RED_MAG_00119	15250294	TARA_ANE_MAG_00101	19009552	855	99.650000
TARA_RED_MAG_00119	15250294	TARA_ANE_MAG_00090	5559939	79803	94.561573
TARA_RED_MAG_00119	15250294	TARA_IOS_MAG_00071	11772798	9090462	99.380117
TARA_ANE_MAG_00056	1524396	TARA_RED_MAG_00033	1522479	17338	90.615862
TARA_RED_MAG_00088	1376252	TARA_ION_MAG_00040	1198561	4077	99.557211
TARA_RED_MAG_00088	1376252	TARA_ION_MAG_00034	1322373	1012198	99.490126
TARA_ANW_MAG_00060	1006534	TARA_PSE_MAG_00091	1295258	1196	99.250000
TARA_IOS_MAG_00037	674727	TARA_ION_MAG_00020	943990	2932	99.800000
TARA_PSE_MAG_00138	2171009	TARA_MED_MAG_00068	2571986	2896	93.510000
TARA_PSE_MAG_00138	2171009	TARA_PON_MAG_00052	1019374	173325	99.169242
TARA_PSE_MAG_00138	2171009	TARA_ANE_MAG_00080	2018150	21087	99.264938
TARA_IOS_MAG_00058	2278176	TARA_MED_MAG_00046	2959786	26998	98.588955
TARA_PSW_MAG_00062	3467416	TARA_PSE_MAG_00116	4148751	1988	90.010000
TARA_PSW_MAG_00062	3467416	TARA_ION_MAG_00058	5118753	524	99.620000
TARA_PSW_MAG_00062	3467416	TARA_PSE_MAG_00142	3126293	12617	97.288794
TARA_PSW_MAG_00062	3467416	TARA_ASW_MAG_00029	3864562	1901529	98.613777
TARA_PSW_MAG_00062	3467416	TARA_ION_MAG_00065	2471135	11690	99.692895
TARA_PSW_MAG_00062	3467416	TARA_PSE_MAG_00134	3312014	2706589	99.725098
TARA_PSW_MAG_00062	3467416	TARA_ASW_MAG_00030	2679253	3534	99.916350
TARA_PSW_MAG_00062	3467416	TARA_ASE_MAG_00006	2981946	101983	99.597170
TARA_PSW_MAG_00062	3467416	TARA_PSE_MAG_00143	2167782	1965	98.124824
TARA_PSW_MAG_00062	3467416	TARA_PON_MAG_00080	3162381	1428415	98.827625
TARA_ANW_MAG_00041	1676457	TARA_MED_MAG_00102	1450688	7285	99.722994
TARA_ANW_MAG_00041	1676457	TARA_SOC_MAG_00001	2320476	1380	99.930000
TARA_ANW_MAG_00041	1676457	TARA_PON_MAG_00005	2736532	12647	96.290000
TARA_PSE_MAG_00054	1170469	TARA_PON_MAG_00035	1227576	9525	97.406428
TARA_ION_MAG_00037	3189943	TARA_PSE_MAG_00018	4269232	3315	89.820000
TARA_ION_MAG_00037	3189943	TARA_PSW_MAG_00015	6210113	2801	97.070000
TARA_ION_MAG_00037	3189943	TARA_PSE_MAG_00014	6116266	959	95.410000
TARA_RED_MAG_00058	2210067	TARA_ASW_MAG_00005	1992647	1686713	99.552965
TARA_RED_MAG_00058	2210067	TARA_IOS_MAG_00050	1469026	1223036	99.614830
TARA_RED_MAG_00058	2210067	TARA_ANW_MAG_00012	2187424	1823178	99.598445
TARA_RED_MAG_00058	2210067	TARA_MED_MAG_00021	2315206	16801	98.542547
TARA_ION_MAG_00058	5118753	TARA_PSW_MAG_00062	3467416	524	99.620000
TARA_ION_MAG_00058	5118753	TARA_PSE_MAG_00120	2768210	669	99.850000
TARA_RED_MAG_00037	2018209	TARA_MED_MAG_00102	1450688	3005	100.000000
TARA_RED_MAG_00037	2018209	TARA_PSE_MAG_00045	1519890	324578	97.545642
TARA_PSW_MAG_00001	3838149	TARA_PON_MAG_00032	2803374	2727321	99.983706
TARA_PSW_MAG_00001	3838149	TARA_PSE_MAG_00001	3950680	3828543	99.981454
TARA_ASW_MAG_00002	4012046	TARA_PSE_MAG_00124	2025031	6009	92.021766
TARA_ASW_MAG_00002	4012046	TARA_PSE_MAG_00024	4253894	1210	96.530000
TARA_ANE_MAG_00086	7749457	TARA_ANW_MAG_00086	11510209	789	99.750000
TARA_ANE_MAG_00086	7749457	TARA_ASE_MAG_00036	11537750	791	99.870000
TARA_ANE_MAG_00086	7749457	TARA_ASW_MAG_00035	9066357	1929695	98.454653
TARA_ANE_MAG_00086	7749457	TARA_PON_MAG_00074	8988534	4975833	99.215731
TARA_ANE_MAG_00086	7749457	TARA_ASE_MAG_00024	5868632	3851727	99.372750
TARA_ANE_MAG_00086	7749457	TARA_PON_MAG_00078	10631134	5632	98.460092
TARA_PSE_MAG_00134	3312014	TARA_ION_MAG_00065	2471135	1222	98.690000
TARA_PSE_MAG_00134	3312014	TARA_PSW_MAG_00062	3467416	2706751	99.724380
TARA_PSE_MAG_00134	3312014	TARA_PON_MAG_00080	3162381	1178124	98.503660
TARA_PSE_MAG_00134	3312014	TARA_ASW_MAG_00029	3864562	1313424	98.414997
TARA_PSE_MAG_00134	3312014	TARA_ASE_MAG_00006	2981946	10577	99.944315
TARA_ANE_MAG_00014	946546	TARA_RED_MAG_00027	967104	8257	99.540000
TARA_PON_MAG_00005	2736532	TARA_ANE_MAG_00094	2084911	2788	99.960000
TARA_PON_MAG_00005	2736532	TARA_ANW_MAG_00041	1676457	12647	96.290000
TARA_IOS_MAG_00054	821453	TARA_RED_MAG_00052	1198370	644932	99.565390
TARA_PSW_MAG_00123	2656216	TARA_PSE_MAG_00082	2667809	1256856	99.152257
TARA_ANW_MAG_00003	2383660	TARA_ION_MAG_00008	3013386	7603	96.040000
TARA_ANW_MAG_00003	2383660	TARA_ION_MAG_00062	2626023	5669	94.259062
TARA_IOS_MAG_00075	2967592	TARA_ANW_MAG_00083	2134347	1158387	99.478556
TARA_IOS_MAG_00075	2967592	TARA_ANE_MAG_00098	2344935	210725	99.175079
TARA_IOS_MAG_00075	2967592	TARA_ASW_MAG_00042	11827969	1060	98.880000
TARA_IOS_MAG_00075	2967592	TARA_ANE_MAG_00097	2132135	1112924	99.314282
TARA_IOS_MAG_00075	2967592	TARA_PSW_MAG_00133	4053059	1296607	99.395305
TARA_IOS_MAG_00075	2967592	TARA_ASE_MAG_00033	2625458	50986	99.153851
TARA_IOS_MAG_00075	2967592	TARA_ION_MAG_00073	4042279	1474464	99.410992
TARA_IOS_MAG_00075	2967592	TARA_ASE_MAG_00035	2004217	399851	99.227714
TARA_IOS_MAG_00075	2967592	TARA_PSW_MAG_00135	3998261	15204	98.693566
TARA_IOS_MAG_00075	2967592	TARA_PSE_MAG_00147	2737533	1329858	99.485911
TARA_IOS_MAG_00075	2967592	TARA_ANW_MAG_00085	2258924	304325	99.229556
TARA_ANE_MAG_00061	967588	TARA_PSE_MAG_00057	1223860	47734	97.444501
TARA_IOS_MAG_00021	1204041	TARA_ION_MAG_00024	905795	858250	99.738187
TARA_RED_MAG_00042	1689602	TARA_IOS_MAG_00048	1072262	551448	99.150393
TARA_ION_MAG_00042	1865483	TARA_RED_MAG_00040	2112073	1272421	99.360976
TARA_ION_MAG_00042	1865483	TARA_ANE_MAG_00005	2402163	3145	97.170000
TARA_ION_MAG_00042	1865483	TARA_ASE_MAG_00005	2140986	6393	97.625165
TARA_PSE_MAG_00042	4347149	TARA_ANE_MAG_00037	3266448	3054	97.840000
TARA_PSE_MAG_00042	4347149	TARA_ION_MAG_00014	4469063	2205	96.620000
TARA_PSE_MAG_00042	4347149	TARA_PON_MAG_00023	4291755	2205	98.190000
TARA_PSE_MAG_00042	4347149	TARA_PON_MAG_00080	3162381	1098	99.820000
TARA_ANW_MAG_00038	754332	TARA_RED_MAG_00086	1273133	6334	99.873350
TARA_ANE_MAG_00040	1640092	TARA_ANW_MAG_00029	1235550	9090	99.720000
TARA_ASW_MAG_00039	3501361	TARA_ANW_MAG_00081	2279971	158792	98.508471
TARA_ASW_MAG_00039	3501361	TARA_ANW_MAG_00075	2699399	154868	98.771679
TARA_ASW_MAG_00039	3501361	TARA_ANE_MAG_00090	5559939	232433	98.420752
TARA_ASW_MAG_00039	3501361	TARA_ASE_MAG_00032	12391309	308750	98.360316
TARA_ION_MAG_00063	2931211	TARA_PSE_MAG_00029	3108578	2685290	99.867069
TARA_ION_MAG_00063	2931211	TARA_IOS_MAG_00008	3359870	2868821	99.899976
TARA_PSE_MAG_00063	1020891	TARA_PSW_MAG_00098	715149	4229	98.490000
TARA_ANW_MAG_00019	3991736	TARA_ANE_MAG_00037	3266448	5807	99.982941
TARA_ANW_MAG_00019	3991736	TARA_ION_MAG_00014	4469063	5881	99.932807
TARA_ANW_MAG_00019	3991736	TARA_ASE_MAG_00001	3419659	5881	99.882459
TARA_ANW_MAG_00019	3991736	TARA_RED_MAG_00022	3655333	5881	99.882459
TARA_ANW_MAG_00019	3991736	TARA_ANE_MAG_00075	3138207	2814310	99.984501
TARA_ANW_MAG_00076	5101853	TARA_PSW_MAG_00003	2692266	26099	99.939938
TARA_ANW_MAG_00076	5101853	TARA_PON_MAG_00020	2273200	11675	99.956317
TARA_ANW_MAG_00015	4707613	TARA_PSW_MAG_00120	2577900	9238	95.025724
TARA_ANW_MAG_00015	4707613	TARA_ANE_MAG_00085	3423600	3352905	99.968406
TARA_ANW_MAG_00015	4707613	TARA_PON_MAG_00059	3542497	645	99.840000
TARA_PSW_MAG_00135	3998261	TARA_ANW_MAG_00083	2134347	6213	99.409681
TARA_PSW_MAG_00135	3998261	TARA_ANW_MAG_00085	2258924	666	99.700000
TARA_PSW_MAG_00135	3998261	TARA_ANE_MAG_00097	2132135	6336	99.120156
TARA_PSW_MAG_00135	3998261	TARA_PSE_MAG_00136	10026991	934394	98.858382
TARA_PSW_MAG_00135	3998261	TARA_ASE_MAG_00033	2625458	198408	98.708507
TARA_PSW_MAG_00135	3998261	TARA_ION_MAG_00073	4042279	7386	98.947256
TARA_PSW_MAG_00135	3998261	TARA_IOS_MAG_00068	11476843	2144	98.550000
TARA_PSW_MAG_00135	3998261	TARA_PSE_MAG_00147	2737533	7274	99.131819
TARA_PSW_MAG_00135	3998261	TARA_IOS_MAG_00075	2967592	15203	98.693553
TARA_PON_MAG_00032	2803374	TARA_PSW_MAG_00001	3838149	2726773	99.985811
TARA_PON_MAG_00032	2803374	TARA_PSE_MAG_00001	3950680	2766901	99.987549
TARA_IOS_MAG_00063	2753388	TARA_PSW_MAG_00099	3256549	1301	94.850000
TARA_IOS_MAG_00063	2753388	TARA_RED_MAG_00104	2927257	9473	99.580402
TARA_IOS_MAG_00063	2753388	TARA_ION_MAG_00023	3076003	1301	94.770000
TARA_IOS_MAG_00063	2753388	TARA_PON_MAG_00073	2024979	5185	99.345045
TARA_IOS_MAG_00063	2753388	TARA_ASW_MAG_00031	2212212	15597	99.732038
TARA_PSE_MAG_00103	3242486	TARA_PSW_MAG_00029	3033342	13616	92.605447
TARA_PSE_MAG_00103	3242486	TARA_ANE_MAG_00009	5226535	2464	99.920000
TARA_ASW_MAG_00035	9066357	TARA_ANE_MAG_00088	8390428	2966	99.490000
TARA_ASW_MAG_00035	9066357	TARA_ANE_MAG_00086	7749457	1929986	98.453189
TARA_ASW_MAG_00035	9066357	TARA_ASE_MAG_00030	2790069	1777	97.200000
TARA_ASW_MAG_00035	9066357	TARA_ANW_MAG_00071	8349014	1470	96.010000
TARA_ASW_MAG_00035	9066357	TARA_PON_MAG_00074	8988534	2730630	98.269818
TARA_ASW_MAG_00035	9066357	TARA_ASE_MAG_00024	5868632	1535875	98.548427
TARA_ASW_MAG_00035	9066357	TARA_PSE_MAG_00140	12657102	16044	95.297532
TARA_ASW_MAG_00035	9066357	TARA_PON_MAG_00078	10631134	17436	95.353719
TARA_ASW_MAG_00035	9066357	TARA_RED_MAG_00114	9255642	868	97.580000
TARA_ION_MAG_00021	3230972	TARA_PSW_MAG_00008	3606880	3119070	99.992346
TARA_ION_MAG_00021	3230972	TARA_PSE_MAG_00007	3338622	2465	92.300000
TARA_ION_MAG_00021	3230972	TARA_PSE_MAG_00009	3639767	3150984	99.991947
TARA_PSE_MAG_00021	1334008	TARA_PSW_MAG_00011	1368843	6371	87.940000
TARA_PSE_MAG_00021	1334008	TARA_PSW_MAG_00014	1388985	1308548	99.470672
TARA_ASE_MAG_00022	2274327	TARA_PON_MAG_00031	1776304	12424	99.477873
TARA_ANE_MAG_00101	19009552	TARA_RED_MAG_00119	15250294	855	99.650000
TARA_ANE_MAG_00101	19009552	TARA_IOS_MAG_00071	11772798	5331	97.802555
TARA_ANE_MAG_00101	19009552	TARA_ANW_MAG_00074	9401388	3473	98.480000
TARA_PSW_MAG_00114	2586877	TARA_RED_MAG_00099	2023840	1865768	99.609279
TARA_ANE_MAG_00090	5559939	TARA_RED_MAG_00119	15250294	79776	94.563402
TARA_ANE_MAG_00090	5559939	TARA_ANW_MAG_00081	2279971	188341	98.475910
TARA_ANE_MAG_00090	5559939	TARA_ASW_MAG_00039	3501361	232415	98.420344
TARA_ANE_MAG_00090	5559939	TARA_ASW_MAG_00037	2179362	483462	98.863753
TARA_ANE_MAG_00090	5559939	TARA_ASW_MAG_00034	3334468	342176	98.587303
TARA_ANE_MAG_00090	5559939	TARA_ANW_MAG_00075	2699399	431118	98.741612
TARA_ANE_MAG_00090	5559939	TARA_ANW_MAG_00074	9401388	56281	96.102792
TARA_ANE_MAG_00090	5559939	TARA_ASE_MAG_00032	12391309	3560473	99.218027
TARA_ANE_MAG_00090	5559939	TARA_PON_MAG_00074	8988534	2822	99.790000
TARA_ANE_MAG_00090	5559939	TARA_IOS_MAG_00071	11772798	55370	94.483648
TARA_MED_MAG_00029	2295313	TARA_ASE_MAG_00004	2390320	1809789	99.182788
TARA_MED_MAG_00029	2295313	TARA_ANE_MAG_00045	1851283	1075323	99.243756
TARA_PON_MAG_00081	2208864	TARA_PSE_MAG_00068	2505860	2868	99.270000
TARA_ASW_MAG_00014	1502364	TARA_PON_MAG_00038	1532647	857	94.750000
TARA_PSW_MAG_00017	5964731	TARA_ANW_MAG_00037	5009243	4817842	99.764539
TARA_PSW_MAG_00017	5964731	TARA_PON_MAG_00022	5858080	5739550	99.855232
TARA_PON_MAG_00013	10152466	TARA_ANW_MAG_00063	6764723	6400136	99.986972
TARA_PON_MAG_00013	10152466	TARA_PSW_MAG_00035	10305056	10051970	99.987912
TARA_ANE_MAG_00002	3133556	TARA_IOS_MAG_00008	3359870	4390	94.812159
TARA_ANE_MAG_00002	3133556	TARA_RED_MAG_00013	3133563	3093532	99.985390
TARA_ANE_MAG_00002	3133556	TARA_ASW_MAG_00006	3084735	3031271	99.986428
TARA_ANE_MAG_00002	3133556	TARA_ASW_MAG_00016	2623217	12324	99.970000
TARA_ANE_MAG_00002	3133556	TARA_MED_MAG_00007	2997082	2996180	99.985203
TARA_ANE_MAG_00002	3133556	TARA_ION_MAG_00008	3013386	2920654	99.957915
TARA_MED_MAG_00046	2959786	TARA_IOS_MAG_00058	2278176	27000	98.588959
TARA_PSE_MAG_00074	442426	TARA_ANW_MAG_00051	707381	1074	99.910000
TARA_IOS_MAG_00078	2099809	TARA_ASW_MAG_00040	2459457	245954	99.295991
TARA_IOS_MAG_00078	2099809	TARA_ANE_MAG_00091	11715560	1257368	99.249719
TARA_IOS_MAG_00078	2099809	TARA_MED_MAG_00141	14084407	788442	99.123845
TARA_IOS_MAG_00078	2099809	TARA_PSE_MAG_00137	12785141	1257835	99.273637
TARA_IOS_MAG_00078	2099809	TARA_MED_MAG_00140	6745678	396241	99.101006
TARA_IOS_MAG_00078	2099809	TARA_PON_MAG_00079	6126826	887030	99.349664
TARA_PSE_MAG_00118	3648165	TARA_PON_MAG_00061	4476822	2255	99.030000
TARA_PSE_MAG_00118	3648165	TARA_MED_MAG_00137	3110655	1404	93.420000
TARA_ANE_MAG_00038	3563869	TARA_ASE_MAG_00020	2066896	2785	97.160000
TARA_RED_MAG_00118	10110290	TARA_ANW_MAG_00078	9169570	7305411	99.436857
TARA_RED_MAG_00118	10110290	TARA_ION_MAG_00068	5489603	1889709	98.734216
TARA_RED_MAG_00118	10110290	TARA_PSE_MAG_00129	3144407	690283	98.734987
TARA_RED_MAG_00118	10110290	TARA_PSW_MAG_00136	11885609	4448105	97.814610
TARA_RED_MAG_00118	10110290	TARA_ANE_MAG_00093	9555746	5998725	99.047711
TARA_RED_MAG_00118	10110290	TARA_IOS_MAG_00072	8903746	4520315	98.582856
TARA_RED_MAG_00118	10110290	TARA_PON_MAG_00082	8114168	1637183	98.009138
TARA_ANW_MAG_00040	3168685	TARA_PSE_MAG_00106	3409887	44738	99.776284
TARA_RED_MAG_00055	1823078	TARA_PSW_MAG_00101	1348179	48165	97.552472
TARA_MED_MAG_00131	2598506	TARA_ANE_MAG_00059	1921614	44397	96.359396
TARA_ION_MAG_00055	1230383	TARA_IOS_MAG_00046	1601565	838653	99.500012
TARA_ION_MAG_00055	1230383	TARA_PSW_MAG_00066	2033721	351023	99.076958
TARA_PSW_MAG_00063	2851959	TARA_ASW_MAG_00010	2239951	7979	99.970000
TARA_PSW_MAG_00063	2851959	TARA_ANE_MAG_00007	2448482	2141526	99.815597
TARA_PSW_MAG_00063	2851959	TARA_ASW_MAG_00026	2014761	23539	99.987868
TARA_PSW_MAG_00063	2851959	TARA_PON_MAG_00025	2557562	2234963	99.814415
TARA_PSW_MAG_00063	2851959	TARA_PSE_MAG_00069	2036447	1876648	99.700838
TARA_PSW_MAG_00063	2851959	TARA_ION_MAG_00015	2980441	37898	99.879229
TARA_PSW_MAG_00063	2851959	TARA_SOC_MAG_00009	2111948	1610641	99.697976
TARA_IOS_MAG_00059	2317905	TARA_ANW_MAG_00067	2235982	1153134	99.359736
TARA_ANE_MAG_00019	1848764	TARA_MED_MAG_00080	1770335	1251551	98.861201
TARA_ANE_MAG_00087	3171046	TARA_ION_MAG_00070	2257910	1534856	99.200309
TARA_ANE_MAG_00087	3171046	TARA_PON_MAG_00061	4476822	4450	100.000000
TARA_ANE_MAG_00087	3171046	TARA_ASE_MAG_00031	2195948	10350	99.602738
TARA_ANE_MAG_00087	3171046	TARA_ANW_MAG_00006	5485499	2794	99.250000
TARA_ANE_MAG_00087	3171046	TARA_SOC_MAG_00002	4429622	2012236	98.154461
TARA_PSE_MAG_00135	2090215	TARA_PSW_MAG_00129	2607126	4473	93.369374
TARA_PSE_MAG_00135	2090215	TARA_ANE_MAG_00095	2013794	1137504	99.405606
TARA_PSE_MAG_00135	2090215	TARA_ANE_MAG_00096	2071192	1342	99.700000
TARA_PSE_MAG_00135	2090215	TARA_ANE_MAG_00092	3160019	1940	93.400000
TARA_PSE_MAG_00135	2090215	TARA_PON_MAG_00058	2056034	2941	96.530000
TARA_PSE_MAG_00135	2090215	TARA_MED_MAG_00137	3110655	1786684	99.466805
TARA_PSE_MAG_00036	3841746	TARA_ANW_MAG_00009	5050254	3228	99.970000
TARA_PSE_MAG_00036	3841746	TARA_ION_MAG_00005	4164337	3820029	99.985984
TARA_PSE_MAG_00036	3841746	TARA_PSW_MAG_00095	3237080	2979493	99.978651
TARA_PSE_MAG_00036	3841746	TARA_IOS_MAG_00009	3979872	3661980	99.986846
TARA_PSE_MAG_00036	3841746	TARA_ASW_MAG_00031	2212212	1300	100.000000
TARA_RED_MAG_00059	993069	TARA_ION_MAG_00022	1307001	38194	99.681588
TARA_ASE_MAG_00035	2004217	TARA_ANW_MAG_00083	2134347	309744	99.289554
TARA_ASE_MAG_00035	2004217	TARA_ANE_MAG_00098	2344935	303068	99.058704
TARA_ASE_MAG_00035	2004217	TARA_PSW_MAG_00133	4053059	401670	99.089079
TARA_ASE_MAG_00035	2004217	TARA_ANE_MAG_00097	2132135	283122	99.244303
TARA_ASE_MAG_00035	2004217	TARA_PSE_MAG_00136	10026991	4238	99.483410
TARA_ASE_MAG_00035	2004217	TARA_ION_MAG_00073	4042279	438926	99.242435
TARA_ASE_MAG_00035	2004217	TARA_ANW_MAG_00085	2258924	260171	99.044275
TARA_ASE_MAG_00035	2004217	TARA_IOS_MAG_00076	2867483	206532	99.061970
TARA_ASE_MAG_00035	2004217	TARA_PSE_MAG_00147	2737533	440728	99.158259
TARA_ASE_MAG_00035	2004217	TARA_IOS_MAG_00075	2967592	399769	99.231251
TARA_PSW_MAG_00103	888812	TARA_ANE_MAG_00041	1515503	3627	98.260000
TARA_IOS_MAG_00074	2769398	TARA_ANE_MAG_00088	8390428	1667553	99.150886
TARA_IOS_MAG_00074	2769398	TARA_ANW_MAG_00071	8349014	1784057	99.252191
TARA_IOS_MAG_00074	2769398	TARA_ASE_MAG_00030	2790069	219520	98.833032
TARA_IOS_MAG_00074	2769398	TARA_ION_MAG_00072	13667814	2451887	99.151532
TARA_IOS_MAG_00074	2769398	TARA_ASE_MAG_00024	5868632	7264	97.445034
TARA_IOS_MAG_00074	2769398	TARA_PSE_MAG_00140	12657102	726488	98.379494
TARA_IOS_MAG_00074	2769398	TARA_PON_MAG_00078	10631134	786704	98.520707
TARA_IOS_MAG_00074	2769398	TARA_RED_MAG_00114	9255642	1790412	99.135799
TARA_PON_MAG_00025	2557562	TARA_ASW_MAG_00010	2239951	7670	99.970000
TARA_PON_MAG_00025	2557562	TARA_ANE_MAG_00007	2448482	2161426	99.816363
TARA_PON_MAG_00025	2557562	TARA_ASW_MAG_00026	2014761	1110	99.910000
TARA_PON_MAG_00025	2557562	TARA_PSE_MAG_00069	2036447	1802358	99.629719
TARA_PON_MAG_00025	2557562	TARA_ION_MAG_00015	2980441	41420	99.830515
TARA_PON_MAG_00025	2557562	TARA_ANW_MAG_00037	5009243	2250	99.200000
TARA_PON_MAG_00025	2557562	TARA_SOC_MAG_00009	2111948	1631782	99.580779
TARA_PON_MAG_00025	2557562	TARA_PSW_MAG_00063	2851959	2234863	99.814955
TARA_PSE_MAG_00114	2258363	TARA_ASW_MAG_00012	4451478	19999	99.869168
TARA_RED_MAG_00114	9255642	TARA_ANE_MAG_00088	8390428	5148268	98.996295
TARA_RED_MAG_00114	9255642	TARA_ANW_MAG_00071	8349014	5814104	99.207657
TARA_RED_MAG_00114	9255642	TARA_ASW_MAG_00035	9066357	868	97.580000
TARA_RED_MAG_00114	9255642	TARA_ASE_MAG_00030	2790069	351987	98.105889
TARA_RED_MAG_00114	9255642	TARA_ION_MAG_00072	13667814	7901819	98.783939
TARA_RED_MAG_00114	9255642	TARA_ION_MAG_00071	6917290	1526	99.670000
TARA_RED_MAG_00114	9255642	TARA_IOS_MAG_00074	2769398	1790703	99.134525
TARA_RED_MAG_00114	9255642	TARA_ASE_MAG_00024	5868632	8849	94.554043
TARA_RED_MAG_00114	9255642	TARA_PSE_MAG_00140	12657102	867897	97.912909
TARA_RED_MAG_00114	9255642	TARA_PON_MAG_00078	10631134	1151363	98.038866
TARA_ASW_MAG_00022	2027223	TARA_PSW_MAG_00128	3169933	83453	98.986441
TARA_ASW_MAG_00022	2027223	TARA_PSE_MAG_00119	2062126	2800	98.680000
TARA_ASW_MAG_00022	2027223	TARA_PSW_MAG_00134	2227252	2831	99.822013
TARA_ASW_MAG_00022	2027223	TARA_ANE_MAG_00009	5226535	328015	98.079595
TARA_RED_MAG_00017	1486584	TARA_ION_MAG_00006	1398014	1111867	99.437353
TARA_ANW_MAG_00002	3031081	TARA_PON_MAG_00076	2710859	55156	99.908796
TARA_ANW_MAG_00002	3031081	TARA_PSE_MAG_00109	2531001	9978	97.996217
TARA_PSW_MAG_00122	3243661	TARA_RED_MAG_00100	2061494	10890	97.072073
TARA_PSW_MAG_00122	3243661	TARA_ANW_MAG_00007	4419433	3085	99.707942
TARA_ASE_MAG_00014	1584976	TARA_ASW_MAG_00015	1186771	3570	99.330000
TARA_ION_MAG_00017	3389873	TARA_ANE_MAG_00083	2313498	84719	98.108059
TARA_SOC_MAG_00001	2320476	TARA_ION_MAG_00003	2330767	2150472	99.126933
TARA_SOC_MAG_00001	2320476	TARA_ANW_MAG_00041	1676457	1380	99.930000
TARA_SOC_MAG_00001	2320476	TARA_IOS_MAG_00002	2229706	2106884	99.160509
TARA_PSW_MAG_00119	4122879	TARA_PSE_MAG_00117	3490265	3451099	99.822148
TARA_PSW_MAG_00119	4122879	TARA_ASW_MAG_00028	3147825	3055144	99.639991
TARA_PSW_MAG_00119	4122879	TARA_ANE_MAG_00084	4003387	3968761	99.942301
TARA_PSW_MAG_00119	4122879	TARA_ASE_MAG_00023	3385614	3251701	99.727060
TARA_PSW_MAG_00119	4122879	TARA_PON_MAG_00061	4476822	4088932	99.940314
TARA_PSW_MAG_00119	4122879	TARA_ION_MAG_00069	3836682	3637513	99.653824
TARA_PSE_MAG_00140	12657102	TARA_ANE_MAG_00088	8390428	1340901	97.949224
TARA_PSE_MAG_00140	12657102	TARA_ANW_MAG_00071	8349014	821480	97.947447
TARA_PSE_MAG_00140	12657102	TARA_ASW_MAG_00035	9066357	16044	95.297532
TARA_PSE_MAG_00140	12657102	TARA_ASE_MAG_00030	2790069	2311734	99.136701
TARA_PSE_MAG_00140	12657102	TARA_ASE_MAG_00032	12391309	1901	99.210000
TARA_PSE_MAG_00140	12657102	TARA_ION_MAG_00072	13667814	1442172	97.613378
TARA_PSE_MAG_00140	12657102	TARA_PON_MAG_00074	8988534	894	97.670000
TARA_PSE_MAG_00140	12657102	TARA_IOS_MAG_00074	2769398	726604	98.378830
TARA_PSE_MAG_00140	12657102	TARA_ASE_MAG_00024	5868632	28316	95.584252
TARA_PSE_MAG_00140	12657102	TARA_PON_MAG_00078	10631134	9497969	99.337214
TARA_PSE_MAG_00140	12657102	TARA_RED_MAG_00114	9255642	868012	97.910586
TARA_PSW_MAG_00075	1416115	TARA_IOS_MAG_00039	1270583	1199	98.420000
TARA_ANW_MAG_00018	2300803	TARA_RED_MAG_00110	2154784	3647	98.034042
TARA_ION_MAG_00062	2626023	TARA_RED_MAG_00001	2849757	2550719	99.887510
TARA_ION_MAG_00062	2626023	TARA_ANW_MAG_00003	2383660	5667	94.254082
TARA_ION_MAG_00062	2626023	TARA_MED_MAG_00037	2884649	2556114	99.906768
TARA_ION_MAG_00062	2626023	TARA_PSE_MAG_00101	2557726	12806	97.930000
TARA_ION_MAG_00062	2626023	TARA_ANE_MAG_00009	5226535	8703	94.260000
TARA_ANW_MAG_00077	2297205	TARA_ANE_MAG_00081	2147585	8979	91.509028
TARA_PSW_MAG_00054	1428841	TARA_ANW_MAG_00044	1224834	235468	98.891699
TARA_ASW_MAG_00038	8144493	TARA_PSE_MAG_00136	10026991	4837	97.663099
TARA_PON_MAG_00050	2090795	TARA_RED_MAG_00096	2055416	4148	99.080000
TARA_PON_MAG_00050	2090795	TARA_PSW_MAG_00083	2531449	771002	99.124029
TARA_PON_MAG_00050	2090795	TARA_RED_MAG_00029	1969490	1217	99.510000
TARA_PON_MAG_00050	2090795	TARA_RED_MAG_00098	2227220	893711	99.210383
TARA_PON_MAG_00050	2090795	TARA_IOS_MAG_00044	2267338	1542838	99.566634
TARA_IOS_MAG_00001	2081161	TARA_PSE_MAG_00003	2040770	2034233	99.987789
TARA_ANE_MAG_00041	1515503	TARA_PSW_MAG_00103	888812	3627	98.260000
TARA_ASW_MAG_00034	3334468	TARA_ANW_MAG_00081	2279971	161630	98.641065
TARA_ASW_MAG_00034	3334468	TARA_ANW_MAG_00075	2699399	369477	98.841406
TARA_ASW_MAG_00034	3334468	TARA_ANW_MAG_00074	9401388	3880	97.822204
TARA_ASW_MAG_00034	3334468	TARA_ASE_MAG_00032	12391309	442983	98.436833
